num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,instruction_count,arithmetic_instr_pct,memory_instr_pct,control_instr_pct,control_path_depth,power_mw
140171,73248,56016,98378,19046,9,26522,2464122,1.08,0.77,2.97,2,308
154554,65044,53410,105611,6188,9,24002,2781326,0.86,0.22,2.34,2,99
170841,68916,48650,137840,36194,9,42890,2819288,1.52,1.28,2.44,2,523
228993,96237,68239,168270,37356,9,44912,3765360,1.19,0.99,2.56,2,461
162649,87188,66781,157591,37810,9,74496,3142957,2.37,1.2,2.77,2,510
228084,128175,90040,170225,36750,9,51408,4383198,1.17,0.84,2.92,2,402
174809,76487,54472,106535,6492,9,15014,2922413,0.51,0.22,2.62,2,157
234070,80786,67521,154797,9040,9,28056,3776091,0.74,0.24,2.14,2,126
203616,113835,86544,145590,36470,9,39672,3893794,1.02,0.94,2.92,2,548
162730,94340,72914,95450,6790,9,12858,3046508,0.42,0.22,3.1,2,168
210540,114014,74595,158149,39826,9,49504,3606373,1.37,1.1,3.16,2,585
118164,33189,28369,89996,2342,9,21444,1686970,1.27,0.14,1.97,2,116
241327,110296,88037,172918,8126,9,47984,4376270,1.1,0.19,2.52,2,127
188328,111271,73638,146461,38344,9,48192,3638453,1.32,1.05,3.06,2,471
219836,83238,62257,194373,38668,9,74992,3460366,2.17,1.12,2.41,2,480
124812,70078,43875,118054,36114,9,51136,2210289,2.31,1.63,3.17,2,493
172611,75740,53568,139006,5612,9,43184,2800244,1.54,0.2,2.7,2,120
143393,65924,52684,88588,8770,9,12198,2522594,0.48,0.35,2.61,2,158
200619,78651,61154,145786,16552,9,35798,3231712,1.11,0.51,2.43,2,329
108760,56379,43919,68475,9872,9,13590,2077530,0.65,0.48,2.71,2,43
182779,85379,58742,153580,15076,9,53020,2994675,1.77,0.5,2.85,2,241
190778,100755,83573,130663,16450,9,34802,3700827,0.94,0.44,2.72,2,348
178820,105665,77460,165752,36840,9,73010,3691592,1.98,1.0,2.86,2,512
223833,105155,86529,172719,19140,9,58682,4080021,1.44,0.47,2.58,2,167
175255,94627,67614,124626,15598,9,33186,2985759,1.11,0.52,3.17,2,129
124216,65297,55778,114707,14898,9,52142,2273670,2.29,0.66,2.87,2,388
193075,64411,47643,161307,17448,9,55054,2919523,1.89,0.6,2.21,2,119
268029,108367,85995,219615,39670,9,75992,4632543,1.64,0.86,2.34,2,549
189129,95497,72187,117912,6764,9,22752,3254827,0.7,0.21,2.93,2,283
206645,81940,55142,137958,16618,9,25446,2909956,0.87,0.57,2.82,2,129
153809,69655,45553,98383,9062,9,11694,2305651,0.51,0.39,3.02,2,110
182144,96027,78299,146094,16856,9,54004,3744680,1.44,0.45,2.56,2,270
137774,59841,39028,129014,36450,9,51086,2111031,2.42,1.73,2.83,2,490
172033,68827,50567,128249,16908,9,33096,2680421,1.23,0.63,2.57,2,202
107976,49859,46292,99332,4052,9,43448,2222704,1.95,0.18,2.24,2,76
212977,123794,99474,183008,39112,9,75346,4376917,1.72,0.89,2.83,2,583
188858,120733,82632,173529,37946,9,76930,3782880,2.03,1.0,3.19,2,572
176697,76006,65267,129649,3630,9,39910,3008392,1.33,0.12,2.53,2,122
191685,93159,66642,179342,36320,9,74580,3432456,2.17,1.06,2.71,2,475
184860,100236,72831,130820,17702,9,35084,3227584,1.09,0.55,3.11,2,111
150510,77712,55008,86413,6960,9,10740,2848585,0.38,0.24,2.73,2,83
126074,52392,39728,88454,9962,9,24560,2209404,1.11,0.45,2.37,2,79
229834,113699,84380,174073,38818,9,55534,4039670,1.37,0.96,2.81,2,352
187435,91577,78897,140354,5736,9,44390,3417044,1.3,0.17,2.68,2,152
180008,69018,65320,133614,5036,9,42306,3045611,1.39,0.17,2.27,2,78
143831,66973,60724,101389,7330,9,27206,2857584,0.95,0.26,2.34,2,75
245395,94471,73263,184922,38602,9,52656,4130559,1.27,0.93,2.29,2,444
125201,42303,31006,94013,18764,9,27264,1947818,1.4,0.96,2.17,2,169
256323,153582,115730,203068,36552,9,73860,5131339,1.44,0.71,2.99,2,452
216025,112945,74905,167176,39760,9,54676,3618306,1.51,1.1,3.12,2,335
224748,101330,79728,197465,39072,9,75592,4161769,1.82,0.94,2.43,2,286
182987,103505,74595,143289,38688,9,47972,3347733,1.43,1.16,3.09,2,431
185994,97135,59500,142429,37126,9,45176,3127106,1.44,1.19,3.11,2,457
192212,98560,60986,150820,38654,9,45808,3151160,1.45,1.23,3.13,2,504
179756,114442,76164,145335,38448,9,54136,3497099,1.55,1.1,3.27,2,356
188227,99521,75511,177114,39826,9,78670,3395684,2.32,1.17,2.93,2,379
162628,66949,60922,108434,7660,9,23676,2750953,0.86,0.28,2.43,2,114
183980,105269,82081,168540,37482,9,75204,3634240,2.07,1.03,2.9,2,368
231766,76289,66147,183401,18060,9,57838,3478266,1.66,0.52,2.19,2,96
142636,58521,49562,115355,2370,9,39988,2398327,1.67,0.1,2.44,2,0
236963,122059,84229,202021,37590,9,73884,4190126,1.76,0.9,2.91,2,339
119913,34130,26577,87183,9894,9,17672,1577165,1.12,0.63,2.16,2,107
122854,58477,46395,106952,5768,9,43874,2292352,1.91,0.25,2.55,2,86
204324,97465,71297,161277,37934,9,55442,3698690,1.5,1.03,2.64,2,384
165906,66882,62301,108681,2678,9,22330,2878428,0.78,0.09,2.32,2,81
172660,59812,38441,150649,37794,9,55146,2518415,2.19,1.5,2.37,2,286
237257,130205,92022,176443,38176,9,55568,4382034,1.27,0.87,2.97,2,425
228673,97520,76561,145518,2742,9,21448,3684179,0.58,0.07,2.65,2,168
171243,47571,38257,142267,9356,9,47514,2454570,1.94,0.38,1.94,2,56
175624,67180,55781,131677,3452,9,39708,2880398,1.38,0.12,2.33,2,72
263439,132781,94854,199766,39048,9,58556,4573798,1.28,0.85,2.9,2,381
169632,64658,53320,137419,6494,9,43608,2475608,1.76,0.26,2.61,2,42
177025,103713,64331,136655,38808,9,43420,3350386,1.3,1.16,3.1,2,531
259635,130238,92307,214023,37432,9,74832,4396282,1.7,0.85,2.96,2,439
241747,137174,98122,170091,39478,9,44666,4523780,0.99,0.87,3.03,2,425
194187,93322,84739,143584,7282,9,45762,3754861,1.22,0.19,2.49,2,34
164437,81029,59599,124061,37746,9,40814,3096352,1.32,1.22,2.62,2,384
248407,120721,98402,170059,6326,9,43934,4553317,0.96,0.14,2.65,2,110
199077,71136,65464,117273,6220,9,13206,3296649,0.4,0.19,2.16,2,93
187804,72223,55561,156304,16402,9,52916,3031372,1.75,0.54,2.38,2,122
265824,105534,83686,190097,7666,9,47522,4488499,1.06,0.17,2.35,2,119
159977,75791,48840,142977,39886,9,54120,2561910,2.11,1.56,2.96,2,448
177604,96903,74866,140214,38364,9,48120,3413103,1.41,1.12,2.84,2,586
205528,109147,86927,126711,5168,9,19740,3818369,0.52,0.14,2.86,2,105
193233,76097,59625,135842,15470,9,29758,3095301,0.96,0.5,2.46,2,95
134909,34238,31408,97295,3574,9,20990,1942992,1.08,0.18,1.76,2,15
212736,115357,76017,154672,39082,9,44772,3916914,1.14,1.0,2.95,2,363
219047,116617,78952,156207,38518,9,42794,4145248,1.03,0.93,2.81,2,443
222616,83738,62543,166739,36912,9,45858,3348690,1.37,1.1,2.5,2,493
169547,90669,63718,132133,39636,9,43658,3219559,1.36,1.23,2.82,2,486
165185,77139,64023,133778,8858,9,46488,3095191,1.5,0.29,2.49,2,32
189433,117079,80054,138416,36250,9,42242,3614793,1.17,1.0,3.24,2,418
138983,54516,47018,95350,5958,9,21102,2317097,0.91,0.26,2.35,2,115
226422,85577,63334,147012,6648,9,24028,3502130,0.69,0.19,2.44,2,98
192226,94219,67026,142081,17072,9,36972,3242582,1.14,0.53,2.91,2,30
255670,118749,81161,211314,36670,9,74258,4395654,1.69,0.83,2.7,2,581
176355,104717,77710,163195,36672,9,73160,3333340,2.19,1.1,3.14,2,508
165971,95102,66273,163290,38440,9,78250,3115827,2.51,1.23,3.05,2,423
188095,113745,76297,174432,37396,9,76044,3552960,2.14,1.05,3.2,2,444
220717,93819,77237,170941,18898,9,56438,3775845,1.49,0.5,2.48,2,333
114349,47431,40926,74948,5858,9,15646,1995863,0.78,0.29,2.38,2,77
129304,53272,40982,103711,19456,9,38106,2294709,1.66,0.85,2.32,2,239
169660,53470,36403,117293,17240,9,22786,2367540,0.96,0.73,2.26,2,110
215034,95320,72532,164465,9114,9,48098,3623900,1.33,0.25,2.63,2,78
141986,76779,58058,97174,17664,9,25400,2527499,1.0,0.7,3.04,2,176
157309,97492,71436,154627,36780,9,74790,3232365,2.31,1.14,3.02,2,396
181577,52739,41908,124215,17762,9,24092,2416711,1.0,0.73,2.18,2,145
130724,61439,49773,123451,14844,9,53950,2434891,2.22,0.61,2.52,2,125
234510,106490,69633,179442,37680,9,52618,3824456,1.38,0.99,2.78,2,369
187197,101432,81192,134459,2572,9,39780,3794335,1.05,0.07,2.67,2,41
198283,73573,61250,145653,19100,9,37196,3100995,1.2,0.62,2.37,2,97
199753,109861,82646,158037,36290,9,53522,3929557,1.36,0.92,2.8,2,353
208807,111034,82502,162220,17102,9,53340,3949219,1.35,0.43,2.81,2,251
227621,120662,82865,193883,37902,9,76466,4179118,1.83,0.91,2.89,2,386
139786,77465,51341,103449,15808,9,30060,2520641,1.19,0.63,3.07,2,74
221105,103856,77183,161930,38596,9,47048,4048579,1.16,0.95,2.57,2,445
135225,59903,52046,85421,7304,9,14486,2247569,0.64,0.32,2.67,2,68
210257,105653,85677,149025,2100,9,40432,3997536,1.01,0.05,2.64,2,72
153501,65823,43965,95371,7016,9,14064,2371210,0.59,0.3,2.78,2,58
233118,82048,70002,178209,15264,9,52860,3961297,1.33,0.39,2.07,2,142
133864,62060,56272,90685,8218,9,22996,2736764,0.84,0.3,2.27,2,100
191165,100493,64055,179821,36244,9,75426,3242736,2.33,1.12,3.1,2,447
145944,80591,53478,123317,39440,9,45732,2825646,1.62,1.4,2.85,2,463
208908,105719,78783,153606,38298,9,46932,4003035,1.17,0.96,2.64,2,423
203715,69320,54707,145451,14400,9,34306,3252186,1.05,0.44,2.13,2,312
188491,110976,85618,148416,14626,9,52850,3579328,1.48,0.41,3.1,2,203
197328,88917,71906,136236,18836,9,35564,3667728,0.97,0.51,2.42,2,362
155509,57969,44716,110173,16744,9,22696,2215578,1.02,0.76,2.62,2,138
220474,105297,77720,175350,36184,9,55924,3646122,1.53,0.99,2.89,2,587
283615,121010,93073,229454,39852,9,78214,4926573,1.59,0.81,2.46,2,571
186722,93484,73878,153319,19654,9,56452,3325150,1.7,0.59,2.81,2,302
174033,80204,62344,109544,16676,9,20652,2914881,0.71,0.57,2.75,2,116
133823,74216,53624,108556,2656,9,39932,2469411,1.62,0.11,3.01,2,138
142938,84148,67158,108116,18700,9,35932,3121651,1.15,0.6,2.7,2,92
192479,94550,65608,180263,38790,9,74826,3415440,2.19,1.14,2.77,2,400
168626,103244,64106,135419,39184,9,47474,3165823,1.5,1.24,3.26,2,464
225940,89228,75284,170589,8332,9,48260,3593965,1.34,0.23,2.48,2,120
187346,125088,85784,173028,39230,9,78240,3972021,1.97,0.99,3.15,2,443
229590,96122,67621,169250,37558,9,45354,3758239,1.21,1.0,2.56,2,584
123618,73222,52409,121841,38376,9,58154,2532256,2.3,1.52,2.89,2,464
157542,69582,53147,103156,14696,9,22764,2868634,0.79,0.51,2.43,2,76
185211,104798,77955,131467,17056,9,34660,3711288,0.93,0.46,2.82,2,105
155478,101371,63219,129072,39970,9,47594,3131956,1.52,1.28,3.24,2,385
267396,138089,101632,213522,36294,9,75548,4799340,1.57,0.76,2.88,2,529
223501,102932,90293,158471,6596,9,46330,4155366,1.11,0.16,2.48,2,156
167573,82535,62159,90151,3854,9,5890,2912790,0.2,0.13,2.83,2,100
240812,112952,84316,184745,38350,9,55084,4049676,1.36,0.95,2.79,2,485
204877,96223,68805,163727,38116,9,56582,3732947,1.52,1.02,2.58,2,480
161846,56002,47524,112793,8102,9,22234,2524499,0.88,0.32,2.22,2,70
224631,85677,64694,162830,4308,9,41334,3593482,1.15,0.12,2.38,2,256
183138,112547,74401,149555,38074,9,55754,3582472,1.56,1.06,3.14,2,335
175154,66529,56885,149743,16284,9,53266,2863391,1.86,0.57,2.32,2,115
237534,109305,69396,206227,39876,9,77930,3875081,2.01,1.03,2.82,2,547
125820,55104,38732,83332,17072,9,19228,2061180,0.93,0.83,2.67,2,79
179467,63311,41375,144641,37346,9,45322,2564247,1.77,1.46,2.47,2,491
184957,55182,46173,142059,2334,9,40522,2778869,1.46,0.08,1.99,2,14
185764,84825,56307,178721,38414,9,76276,3052300,2.5,1.26,2.78,2,518
223561,100595,78702,165312,5808,9,44120,3821145,1.15,0.15,2.63,2,128
235227,80992,68797,171225,8030,9,44276,3914739,1.13,0.21,2.07,2,69
153392,99599,62804,124361,37282,9,46308,3022474,1.53,1.23,3.3,2,595
241624,113654,74820,184106,39120,9,54268,3804302,1.43,1.03,2.99,2,492
203933,99735,71572,160732,18156,9,55016,3712485,1.48,0.49,2.69,2,53
185705,126890,88834,169150,37042,9,75950,3714354,2.04,1.0,3.42,2,475
228217,103739,76941,201007,38074,9,77604,4060595,1.91,0.94,2.55,2,516
145867,91255,64563,126362,14570,9,51720,2821041,1.83,0.52,3.23,2,50
95105,57212,36154,56720,5846,9,8544,1666974,0.51,0.35,3.43,2,109
220771,116972,78163,174184,37842,9,54368,3979103,1.37,0.95,2.94,2,527
275841,118117,91548,200732,15876,9,53848,4742893,1.14,0.33,2.49,2,172
241410,100655,72269,172125,37380,9,42082,3736720,1.13,1.0,2.69,2,475
129647,61935,50414,89253,17444,9,22822,2420964,0.94,0.72,2.56,2,91
279474,128647,91072,202042,36958,9,52578,4820174,1.09,0.77,2.67,2,396
146640,89851,68506,149216,37874,9,75544,3167802,2.38,1.2,2.84,2,445
189163,86929,68789,151881,18228,9,55264,3392274,1.63,0.54,2.56,2,337
118183,53938,46485,81565,5730,9,21154,1997162,1.06,0.29,2.7,2,111
172677,84171,68653,120598,16042,9,30292,3113808,0.97,0.52,2.7,2,129
147585,76315,57848,102418,17438,9,24052,2755130,0.87,0.63,2.77,2,230
178222,98812,76230,135697,9120,9,45664,3533764,1.29,0.26,2.8,2,145
176840,73221,57778,144649,14828,9,52632,3062677,1.72,0.48,2.39,2,149
186421,111142,83321,171862,37436,9,76904,3833274,2.01,0.98,2.9,2,353
104014,62058,42218,93336,36704,9,39910,2078272,1.92,1.77,2.99,2,414
197948,124876,86893,178302,39536,9,78704,3964308,1.99,1.0,3.15,2,490
302374,131569,103588,217351,19294,9,56610,5125159,1.1,0.38,2.57,2,72
139059,79416,66166,93590,7346,9,23656,2947703,0.8,0.25,2.69,2,118
189026,89569,61493,140504,37078,9,41516,3239413,1.28,1.14,2.76,2,570
221333,124861,85416,190922,39814,9,78520,4147173,1.89,0.96,3.01,2,504
126050,76059,49120,87552,15102,9,23270,2285834,1.02,0.66,3.33,2,102
210801,104030,84305,162979,37380,9,53714,3946694,1.36,0.95,2.64,2,415
189682,63081,56608,148423,5046,9,44462,2782679,1.6,0.18,2.27,2,0
118541,55578,44500,83547,18038,9,20778,2241924,0.93,0.8,2.48,2,64
244712,102426,75225,186417,18204,9,55018,4107879,1.34,0.44,2.49,2,116
136809,81360,56623,113176,39892,9,42644,2825717,1.51,1.41,2.88,2,446
168711,75694,69686,133519,7706,9,45472,3037564,1.5,0.25,2.49,2,74
135038,77463,59523,88454,17108,9,20114,2488741,0.81,0.69,3.11,2,72
250623,141476,102898,203997,37990,9,74672,4908367,1.52,0.77,2.88,2,358
192257,83660,63059,144314,38072,9,43724,3552271,1.23,1.07,2.36,2,438
196199,94480,66943,133418,16690,9,25702,3323398,0.77,0.5,2.84,2,124
179483,84679,62883,148273,38150,9,56490,3062156,1.84,1.25,2.77,2,394
154089,69830,42550,125403,39146,9,43686,2520001,1.73,1.55,2.77,2,506
231553,100796,80036,166576,3668,9,41650,3718878,1.12,0.1,2.71,2,127
124584,43363,31606,84253,14052,9,18288,1911335,0.96,0.74,2.27,2,11
210430,105117,84456,182290,38982,9,76618,3945528,1.94,0.99,2.66,2,453
177702,62086,56012,115066,7716,9,16634,2933644,0.57,0.26,2.12,2,173
211139,106230,69510,160744,36884,9,45800,3616772,1.27,1.02,2.94,2,471
159159,60308,49407,137928,17044,9,54946,2622164,2.1,0.65,2.3,2,87
190845,105234,79460,152325,37360,9,54808,3580350,1.53,1.04,2.94,2,441
152031,69028,57445,104837,6708,9,25480,2792027,0.91,0.24,2.47,2,127
282113,119658,92322,205902,18422,9,55408,4634010,1.2,0.4,2.58,2,205
151329,77913,55031,102193,5792,9,22358,2719955,0.82,0.21,2.86,2,149
198946,76296,70021,131576,7696,9,23026,3324375,0.69,0.23,2.3,2,121
173414,49982,39022,117918,6768,9,22140,2390796,0.93,0.28,2.09,2,124
175580,66780,63068,128261,2570,9,38580,2918834,1.32,0.09,2.29,2,94
187543,100933,73631,153923,37014,9,56282,3349558,1.68,1.11,3.01,2,410
183400,85255,75037,114166,3878,9,20356,3358202,0.61,0.12,2.54,2,84
217414,102771,74934,173646,16548,9,55274,3742902,1.48,0.44,2.75,2,128
202531,92423,78857,160639,19318,9,58582,3920487,1.49,0.49,2.36,2,102
171874,74351,47807,117020,15400,9,21730,2601045,0.84,0.59,2.86,2,119
182234,76866,57125,176366,37140,9,75794,3119282,2.43,1.19,2.46,2,485
81996,44877,33170,66674,6446,9,24216,1516006,1.6,0.43,2.96,2,75
187126,80437,56228,149490,9960,9,46672,2957989,1.58,0.34,2.72,2,49
220745,100292,73785,148417,14162,9,28600,3563631,0.8,0.4,2.81,2,124
157947,78220,56496,128586,5772,9,44984,2745852,1.64,0.21,2.85,2,73
175948,103499,75978,113742,15652,9,22442,3291037,0.68,0.48,3.14,2,75
205249,67045,56379,120057,5860,9,8350,2938785,0.28,0.2,2.28,2,97
217065,98103,75913,139670,5092,9,21794,3767875,0.58,0.14,2.6,2,168
305059,134146,106198,216952,16656,9,55530,5199158,1.07,0.32,2.58,2,170
127585,37678,25996,85898,6284,9,12552,1705045,0.74,0.37,2.21,2,21
166618,59883,48619,109501,8320,9,16550,2571074,0.64,0.32,2.33,2,2
146995,73947,52148,97694,3926,9,23648,2505117,0.94,0.16,2.95,2,70
119019,50865,38550,117326,17602,9,54066,2036265,2.66,0.86,2.5,2,105
141627,87737,61541,101164,14678,9,30038,2950467,1.02,0.5,2.97,2,99
129348,66993,57377,86309,2386,9,20228,2415256,0.84,0.1,2.77,2,35
187962,81875,60451,124938,3472,9,21606,3082603,0.7,0.11,2.66,2,102
205339,76176,64578,143611,17112,9,31788,3452820,0.92,0.5,2.21,2,140
253563,106054,79111,171018,16428,9,34856,4314650,0.81,0.38,2.46,2,53
166601,75459,62351,101583,6296,9,14254,2816754,0.51,0.22,2.68,2,44
158131,82077,60348,137717,39908,9,54092,2906634,1.86,1.37,2.82,2,328
216894,86003,62690,191888,38530,9,74574,3465429,2.15,1.11,2.48,2,420
114377,55858,42840,85124,17688,9,24070,2212975,1.09,0.8,2.52,2,67
156188,70740,43010,128992,38250,9,41852,2516179,1.66,1.52,2.81,2,460
198065,73808,60976,156140,7642,9,47454,2941354,1.61,0.26,2.51,2,47
145315,63299,50447,111343,17472,9,34902,2600999,1.34,0.67,2.43,2,60
160838,108470,70274,125142,39926,9,42866,3047445,1.41,1.31,3.56,2,448
183295,79079,67161,128841,17582,9,35716,3197309,1.12,0.55,2.47,2,82
212168,91554,68519,191663,38194,9,76162,3642472,2.09,1.05,2.51,2,553
175725,61900,55288,109434,4616,9,11844,2895990,0.41,0.16,2.14,2,60
176575,72116,50429,105316,4428,9,7860,2700826,0.29,0.16,2.67,2,69
91936,42191,38154,58622,2484,9,11010,1773433,0.62,0.14,2.38,2,0
174219,102001,75177,165967,37726,9,77586,3258069,2.38,1.16,3.13,2,519
233953,103346,79086,201257,39054,9,75240,3877946,1.94,1.01,2.66,2,512
187916,93258,65053,128704,16726,9,25746,3131236,0.82,0.53,2.98,2,119
248207,100880,74955,209490,37826,9,75800,4129017,1.84,0.92,2.44,2,425
133366,57697,49842,117930,8018,9,47114,2328361,2.02,0.34,2.48,2,103
241505,109813,88549,200466,37028,9,75874,4264139,1.78,0.87,2.58,2,351
144168,59055,48920,126769,15888,9,53520,2493592,2.15,0.64,2.37,2,15
236988,104449,85290,185499,18472,9,57866,3987431,1.45,0.46,2.62,2,126
159753,55332,45367,118160,15150,9,33640,2679669,1.26,0.57,2.06,2,65
166596,67034,56992,137104,15476,9,51912,2723279,1.91,0.57,2.46,2,107
201992,74104,62908,153042,4402,9,42612,3276242,1.3,0.13,2.26,2,107
218579,95368,76598,176324,19926,9,57914,3970433,1.46,0.5,2.4,2,92
132288,69239,59973,119079,15582,9,51780,2808086,1.84,0.55,2.47,2,1
189977,60647,57215,124879,3012,9,20782,3109448,0.67,0.1,1.95,2,0
128631,78049,57554,123166,38770,9,58242,2658321,2.19,1.46,2.94,2,448
165461,101458,78203,127073,6984,9,43874,3459035,1.27,0.2,2.93,2,0
201814,100106,87409,157989,17088,9,53558,3883481,1.38,0.44,2.58,2,120
150063,95054,68110,112496,16028,9,35878,3041830,1.18,0.53,3.12,2,0
226922,72946,65252,168743,9338,9,45960,3467153,1.33,0.27,2.1,2,63
218281,71945,60579,174962,19498,9,56180,3239381,1.73,0.6,2.22,2,136
134684,68728,58908,87538,2468,9,19230,2783257,0.69,0.09,2.47,2,60
148698,52230,42589,116355,14756,9,32470,2401675,1.35,0.61,2.17,2,93
184894,86217,59889,147335,37812,9,45312,3263776,1.39,1.16,2.64,2,425
178583,99047,75868,106401,6828,9,16212,3500854,0.46,0.2,2.83,2,106
217229,115824,77114,161817,39624,9,43994,3857086,1.14,1.03,3.0,2,482
209623,107574,78842,144557,19500,9,37652,3656680,1.03,0.53,2.94,2,114
134984,40870,30209,89118,7290,9,12690,1938992,0.65,0.38,2.11,2,91
188393,105330,67268,155724,39838,9,59370,3528705,1.68,1.13,2.98,2,618
218765,94622,77682,174609,16598,9,55848,3594176,1.55,0.46,2.63,2,87
205384,94993,72623,190375,39592,9,78560,3752093,2.09,1.06,2.53,2,369
240158,134011,96063,195947,37294,9,74456,4782628,1.56,0.78,2.8,2,376
148496,64361,42048,95608,7846,9,12226,2176962,0.56,0.36,2.96,2,29
124834,83314,58038,85530,14100,9,22500,2620055,0.86,0.54,3.18,2,35
146626,102809,64462,152865,39082,9,78490,2957618,2.65,1.32,3.48,2,536
208457,99829,73015,130830,16402,9,22612,3527508,0.64,0.46,2.83,2,125
193462,80244,60648,126374,3122,9,20680,3163026,0.65,0.1,2.54,2,63
231393,107257,69017,168242,39420,9,43690,3712419,1.18,1.06,2.89,2,408
229951,92345,79899,146840,5536,9,22912,3832634,0.6,0.14,2.41,2,166
189237,100443,72412,121422,18666,9,22404,3253078,0.69,0.57,3.09,2,307
141874,52428,40882,116789,19504,9,36510,2159095,1.69,0.9,2.43,2,233
157935,86916,70924,134779,17290,9,54092,2982901,1.81,0.58,2.91,2,41
230246,139215,101144,195168,39522,9,76612,4684278,1.64,0.84,2.97,2,444
252464,140395,102425,205827,38632,9,78568,4986856,1.58,0.77,2.82,2,619
215626,73227,60176,133042,9692,9,16282,3140310,0.52,0.31,2.33,2,33
182865,75976,65999,151046,17618,9,57458,3137075,1.83,0.56,2.42,2,80
206494,93981,70867,182566,39160,9,75282,3806423,1.98,1.03,2.47,2,429
233676,102746,81594,141032,5998,9,15218,3906131,0.39,0.15,2.63,2,66
170152,91461,65168,138441,36866,9,53026,3286015,1.61,1.12,2.78,2,491
76223,46686,32137,56267,9724,9,16816,1390362,1.21,0.7,3.36,2,35
202741,100123,78435,161574,39710,9,59310,3771410,1.57,1.05,2.65,2,540
184172,78647,61335,131806,14804,9,30282,3107567,0.97,0.48,2.53,2,75
113819,62723,49827,92450,17108,9,33976,2228814,1.52,0.77,2.81,2,42
156700,102492,64237,156551,37980,9,76576,3076344,2.49,1.23,3.33,2,387
103637,63722,41745,111270,39194,9,57738,2015539,2.86,1.94,3.16,2,414
177101,71879,61743,132865,2308,9,42254,3157709,1.34,0.07,2.28,2,52
181973,86551,68677,150045,17474,9,55206,3129607,1.76,0.56,2.77,2,119
201696,82160,52952,166219,39206,9,55818,3068298,1.82,1.28,2.68,2,497
136066,48126,43409,90905,4994,9,21484,2438228,0.88,0.2,1.97,2,74
137981,97116,58014,116994,38520,9,47414,2773063,1.71,1.39,3.5,2,522
146095,56044,36526,117901,19544,9,36058,2161266,1.67,0.9,2.59,2,4
182314,80648,67402,126285,18258,9,33584,3170708,1.06,0.58,2.54,2,47
193076,95282,67001,144155,19240,9,38628,3036110,1.27,0.63,3.14,2,82
240820,120439,83071,184919,36212,9,54794,3995669,1.37,0.91,3.01,2,434
234485,91768,68668,172265,39186,9,45732,3977666,1.15,0.99,2.31,2,481
171206,103676,76378,161534,36480,9,74136,3631519,2.04,1.0,2.85,2,512
167149,95161,67931,127032,36846,9,39280,2991558,1.31,1.23,3.18,2,401
214335,111387,73225,159865,38060,9,42934,3813119,1.13,1.0,2.92,2,432
183239,48520,41474,115846,9734,9,14462,2714506,0.53,0.36,1.79,2,45
246974,108724,86531,206427,37068,9,73548,4235201,1.74,0.88,2.57,2,515
271488,132097,103255,216687,39662,9,76670,4967600,1.54,0.8,2.66,2,518
183700,96675,86763,145767,15216,9,53580,3732764,1.44,0.41,2.59,2,137
164582,75455,58320,112401,15702,9,25556,2899641,0.88,0.54,2.6,2,52
94989,62737,39618,72088,9344,9,23826,1868186,1.28,0.5,3.36,2,67
216365,118940,90265,167819,17736,9,55594,3926635,1.42,0.45,3.03,2,155
239201,92854,71300,204191,38070,9,75324,3974696,1.9,0.96,2.34,2,496
216283,96820,70215,159492,37222,9,41716,3782599,1.1,0.98,2.56,2,448
101286,47140,38505,69943,9168,9,17146,1891139,0.91,0.48,2.49,2,56
180225,93935,75120,130487,19316,9,38732,3552135,1.09,0.54,2.64,2,132
158580,51928,45840,126044,6376,9,42450,2291213,1.85,0.28,2.27,2,58
199339,69889,53069,147345,19068,9,38672,3169830,1.22,0.6,2.2,2,129
267600,122555,85359,184538,37928,9,41178,4329419,0.95,0.88,2.83,2,527
232617,89621,68346,143901,4110,9,18454,3469232,0.53,0.12,2.58,2,106
174503,94988,55766,132472,38740,9,41640,3007224,1.38,1.29,3.16,2,572
220290,105181,77423,168736,18032,9,54550,3658384,1.49,0.49,2.88,2,158
260207,136334,98204,206734,36538,9,72930,4627989,1.58,0.79,2.95,2,495
275403,127737,101156,198465,14716,9,51764,4796708,1.08,0.31,2.66,2,220
260105,98222,82050,192949,15708,9,53686,4143014,1.3,0.38,2.37,2,127
181358,49953,41215,105875,2232,9,5622,2316573,0.24,0.1,2.16,2,0
102469,45894,39345,59741,5450,9,7562,1963233,0.39,0.28,2.34,2,3
148548,81111,61634,151732,36552,9,74082,2643104,2.8,1.38,3.07,2,495
231664,120473,92619,193001,36580,9,72744,4493540,1.62,0.81,2.68,2,405
228572,100987,84221,180221,18644,9,56840,3883062,1.46,0.48,2.6,2,180
182611,86047,60522,155770,36586,9,55192,3071840,1.8,1.19,2.8,2,412
132542,86904,57607,124358,19850,9,55954,2578820,2.17,0.77,3.37,2,2
217653,88701,72650,174194,16996,9,56212,3726294,1.51,0.46,2.38,2,193
182989,91220,70411,116369,2916,9,20764,3104308,0.67,0.09,2.94,2,2
165533,68769,46828,116373,6168,9,24518,2512540,0.98,0.25,2.74,2,1
156063,78622,72004,101916,6538,9,22692,3064687,0.74,0.21,2.57,2,88
176023,105902,68428,132424,38180,9,40786,3387966,1.2,1.13,3.13,2,407
208292,60994,55600,154837,3508,9,41468,2915836,1.42,0.12,2.09,2,69
